Mail on Sunday (London)
2.0
3.0
2.2777777777777777
1.4052287581699345
2.8219178082191783
1.0
1.0
1.95
2.4
2.230769230769231
1.0813953488372092
1.6451612903225807
2.5714285714285716
1.0
2.3333333333333335
2.8813559322033897
2.45
1.8656716417910448
1.5
2.0
2.621212121212121
2.533333333333333
2.3461538461538463
2.0
4.0
1.5
1.9375
2.6481481481481484
3.0
3.0
1.2777777777777777
2.108433734939759
1.0
3.0
2.4285714285714284
2.0
1.513157894736842
2.4166666666666665
1.5714285714285714
2.247191011235955
2.3484848484848486
2.0
2.5074626865671643
1.8421052631578947
2.742424242424242
2.4285714285714284
1.0
1.0
2.186046511627907
2.404255319148936
2.230769230769231
2.561797752808989
1.9636363636363636
2.0
2.6333333333333333
1.72
2.0
2.6296296296296298
2.0
2.3508771929824563
2.642857142857143
2.13953488372093
1.5
1.25
2.0
2.0
2.484848484848485
1.0
2.967741935483871
1.0
1.9090909090909092
2.5283018867924527
2.4489795918367347
2.296943231441048
2.0
1.9777777777777779
2.2666666666666666
2.272727272727273
2.4
1.868421052631579
2.388888888888889
2.3333333333333335
2.4210526315789473
2.6363636363636362
1.284848484848485
2.6458333333333335
2.4642857142857144
2.154696132596685
1.5454545454545454
2.0185185185185186
2.4444444444444446
2.3114754098360657
1.9411764705882353
2.491228070175439
2.098901098901099
2.65
2.3728813559322033
2.0
2.3513513513513513
2.2444444444444445
1.9795918367346939
2.2
2.7058823529411766
2.4625
2.4210526315789473
2.111111111111111
1.6296296296296295
3.103448275862069
3.1666666666666665
2.525
2.3488372093023258
2.3846153846153846
1.9090909090909092
2.5675675675675675
2.1818181818181817
2.736842105263158
2.4680851063829787
2.5588235294117645
2.096
1.619047619047619
2.2527472527472527
2.38
2.5714285714285716
2.3015873015873014
2.125
2.090909090909091
2.0425531914893615
2.026666666666667
2.543859649122807
2.4313725490196076
2.4444444444444446
1.7692307692307692
2.491228070175439
2.0
2.2016129032258065
2.7777777777777777
2.433333333333333
1.75
1.5
1.5555555555555556
2.0
1.4
1.1304347826086956
2.8333333333333335
2.75
1.9333333333333333
2.466666666666667
2.4545454545454546
2.0
2.357142857142857
2.473684210526316
2.0
2.5384615384615383
2.3125
2.7
2.53125
2.4
1.9838709677419355
2.111111111111111
2.5
2.45
2.2857142857142856
2.1363636363636362
2.466666666666667
2.75
2.5
2.2742616033755274
2.1538461538461537
1.964705882352941
2.0
1.0
2.25
3.0
1.3333333333333333
2.3333333333333335
2.7674418604651163
2.0869565217391304
1.8823529411764706
2.4166666666666665
2.090909090909091
2.6511627906976742
1.4444444444444444
2.5961538461538463
2.3773584905660377
1.6666666666666667
2.125
2.329113924050633
2.525925925925926
2.6666666666666665
2.134831460674157
1.7592592592592593
2.209090909090909
2.6666666666666665
2.466666666666667
2.6153846153846154
2.393939393939394
2.4
2.449275362318841
2.140625
1.6666666666666667
2.0520833333333335
2.263157894736842
2.3
2.2
2.192982456140351
1.0
1.8
2.282051282051282
2.130434782608696
2.1097560975609757
2.3846153846153846
2.6666666666666665
2.361111111111111
3.0
1.5
2.0
2.0
1.0
1.5
3.0
2.7777777777777777
2.5714285714285716
1.5454545454545454
1.9285714285714286
1.9285714285714286
2.409090909090909
2.7241379310344827
2.3333333333333335
2.8292682926829267
2.1176470588235294
2.4210526315789473
2.52
2.6758241758241756
1.7142857142857142
1.6666666666666667
2.0
1.75
2.5
2.2857142857142856
2.186046511627907
1.0909090909090908
1.0
1.1428571428571428
1.0833333333333333
1.1111111111111112
2.2222222222222223
1.3333333333333333
2.6363636363636362
2.0
1.9411764705882353
3.0
3.0
2.75
2.9069767441860463
2.1666666666666665
2.3
2.375
2.8333333333333335
2.25
2.066666666666667
1.5142857142857142
2.329896907216495
2.6666666666666665
3.0
2.3548387096774195
2.517857142857143
2.375
2.4285714285714284
2.5
2.3636363636363638
1.6
2.2
1.6666666666666667
1.2666666666666666
2.6666666666666665
1.2857142857142858
2.0
2.6216216216216215
1.6666666666666667
1.6666666666666667
2.0
1.0
1.0
2.2142857142857144
2.176470588235294
2.0
2.4615384615384617
2.6542056074766354
1.0
2.2222222222222223
2.1666666666666665
1.0
2.2
2.2718446601941746
2.5
1.2666666666666666
1.5714285714285714
2.0
2.5714285714285716
2.5254237288135593
2.3636363636363638
2.3181818181818183
2.75
1.9090909090909092
2.5555555555555554
2.540983606557377
2.4558823529411766
3.2
2.0166666666666666
3.3333333333333335
2.2962962962962963
2.6607142857142856
2.2333333333333334
1.75
2.287425149700599
1.75
2.3076923076923075
1.5
2.5
2.9375
2.111111111111111
1.6666666666666667
2.5416666666666665
3.75
2.12
2.875
2.0
2.8
2.575
1.0
1.35
2.64
2.275
2.4915254237288136
1.4615384615384615
1.4
1.0
2.0
2.160919540229885
2.75
2.75
2.8125
2.0
1.6666666666666667
2.272727272727273
2.6578947368421053
2.15
2.3076923076923075
2.3636363636363638
2.272727272727273
2.24
2.218884120171674
2.046728971962617
1.6153846153846154
2.6
2.762376237623762
2.2590673575129534
2.0
1.3636363636363635
1.25
2.0
1.7333333333333334
2.2857142857142856
2.7142857142857144
2.388888888888889
2.9310344827586206
2.566666666666667
2.0
2.6666666666666665
2.3333333333333335
2.3088235294117645
2.3508771929824563
1.25
2.441860465116279
4.5
2.8897637795275593
2.5
2.159090909090909
1.9166666666666667
1.3076923076923077
1.6
2.2941176470588234
2.3125
1.2857142857142858
2.0714285714285716
1.5
1.5
1.4285714285714286
2.0
1.6363636363636365
1.25
1.3181818181818181
2.380952380952381
1.0
2.3333333333333335
2.5448275862068965
2.2
1.2666666666666666
1.2
1.0
1.0
1.2
1.2
2.0
2.909090909090909
2.0
2.4285714285714284
1.4285714285714286
2.3806818181818183
2.0
2.25
2.864864864864865
2.4285714285714284
2.2857142857142856
3.0576923076923075
1.8333333333333333
1.5
1.8
1.75
2.787878787878788
2.268292682926829
1.6666666666666667
2.4166666666666665
2.2758620689655173
2.418181818181818
2.760869565217391
2.6153846153846154
2.3636363636363638
2.097826086956522
2.7846153846153845
2.566666666666667
1.0
2.0517241379310347
2.5
2.4444444444444446
2.709090909090909
3.25
2.111111111111111
1.8571428571428572
2.7777777777777777
1.9113924050632911
2.0
2.0444444444444443
2.888888888888889
2.5
2.2666666666666666
2.5737704918032787
1.9411764705882353
1.9473684210526316
1.5
1.25
2.72972972972973
2.1
2.6153846153846154
2.6684491978609626
1.0
2.5806451612903225
2.4716981132075473
2.142857142857143
1.7741935483870968
2.0
1.9166666666666667
2.0851063829787235
1.8
1.4
2.1666666666666665
2.5808823529411766
2.19672131147541
2.739130434782609
2.7222222222222223
1.9285714285714286
2.3152173913043477
3.6666666666666665
2.75
2.090909090909091
1.8888888888888888
2.888888888888889
2.235294117647059
2.3636363636363638
1.9019607843137254
1.6666666666666667
2.4
1.0
1.1
1.6923076923076923
2.35
2.25
2.606060606060606
2.0
2.1
2.5555555555555554
1.7142857142857142
1.7272727272727273
1.0
2.2658227848101267
2.0
1.5333333333333334
