Mail on Sunday (London),Sunday Business Post,The Herald (Ireland),The Irish Times,dail
0.8223204419889505,0.903257731958763,0.9325233644859813,0.9165448504983389,0.905
0.936986301369863,0.9073076923076925,0.9353333333333335,0.88,
0.8811940298507462,0.8987533875338753,0.8910973084886129,0.9048359659781289,
0.888,0.8940932642487047,0.8822068965517241,0.9123867069486404,
0.8735055350553506,0.9233462033462034,0.8742553191489363,0.8822085889570553,0.8440133779264214
0.8867741935483872,0.8852661064425771,0.904115523465704,0.9024701195219123,0.8440133779264214
0.8690909090909091,0.894539363484087,0.9055252918287939,0.9029023746701846,0.818562091503268
0.8738197424892705,0.8863438256658597,0.8972307692307694,0.8679518072289157,0.8627083333333334
0.9234532374100718,0.9100468505986467,0.9245957446808512,0.9306474820143884,0.8627083333333334
0.9021398002853068,0.8663888888888889,0.8830399999999999,0.9097630331753555,0.8537184115523465
0.9339226519337016,0.8979332273449921,0.9106415094339623,0.9039153439153439,0.8443478260869566
0.9241584158415842,0.8857452574525745,0.8894354838709678,0.89473481195757,0.8740469973890339
0.8867080745341616,0.8805730659025787,0.8801869158878506,0.9156541019955655,
0.898413597733711,0.891168091168091,0.8822807017543861,0.9037148217636023,
0.935499398315283,0.8627083333333335,0.9007650273224046,0.8724705882352941,0.8588235294117647
0.9212432432432432,0.8538333333333334,0.9030721003134796,0.9391780821917809,0.8736231884057971
0.9292929292929293,0.8951523178807947,0.8933052631578948,0.8806956521739129,0.8767647058823529
0.96,0.8874982770503101,0.9057208237986271,0.9288734030197445,0.7769999999999999
0.9089592760180996,0.8901322482197356,0.9014525139664804,0.9223696682464455,0.8592090395480225
0.9466666666666667,0.9046153846153847,0.9187577639751552,0.9121708185053382,0.8592090395480225
0.9110332749562172,0.909437652811736,0.8746268656716418,0.9081501340482574,0.8235897435897437
0.9243678160919541,0.8737066666666666,0.8717857142857144,0.9232310838445809,0.8288235294117645
0.945531914893617,0.9019020172910663,0.8975648702594812,0.9202086956521739,0.8632258064516131
0.9072555205047319,0.8851239669421487,0.9002380952380953,0.9001411764705882,
0.8989412617839014,0.8577586206896551,0.908923076923077,0.9111159737417943,0.8859428571428571
0.9663030303030304,0.9033825198637913,0.8561797752808987,0.8840887480190173,0.8631168831168832
0.9165780346820811,0.8873672806067173,0.9032302405498283,0.9336296296296296,0.8785873605947956
0.8690909090909091,0.8986363636363636,0.9181443298969072,0.8885802469135804,0.8785873605947956
0.7999999999999999,0.931529933481153,0.9120975609756099,0.8359514170040486,0.8929113924050633
0.9275362318840579,0.8913725490196078,0.8967567567567568,0.8889592760180995,0.8929113924050633
,0.8605761316872428,0.9031481481481484,0.869740932642487,0.8767295597484279
0.7999999999999999,0.8984025559105431,0.8948936170212766,0.9051882845188286,
0.8942857142857144,0.8686425339366517,0.8847916666666666,0.9349685534591197,
0.8981692573402418,0.876484076433121,0.9044357976653696,0.891801242236025,
0.9345588235294118,0.9020472440944882,0.9128317373461012,0.9043804034582132,0.8774259974259974
0.9466009852216747,0.8760155642023347,0.8973831775700936,0.8924916943521595,0.8774259974259974
0.9178403755868545,0.898051282051282,0.9083597883597884,0.8895789473684209,0.8897364341085271
0.9251428571428573,0.9024390243902439,0.916235294117647,0.9112500000000001,0.8300000000000001
0.879177570093458,0.8971057655593738,0.905357142857143,0.904929859719439,0.8969436997319034
0.925925925925926,0.8929133858267717,0.9207604562737643,0.9046031746031745,0.9419999999999998
0.8786533665835412,0.882962962962963,0.9087794432548181,0.8912977099236642,0.8691119691119692
0.8941610738255035,0.8863681592039803,0.8896666666666668,0.9154916067146284,0.8691119691119692
0.8752647975077883,0.9047083333333333,0.8908536585365854,0.8821414913957936,0.8821238938053098
0.8967195767195767,0.885830258302583,0.9106224066390042,0.8764220183486239,0.8696502156205079
0.8951390134529147,0.8913926701570681,0.9111423550087873,0.9006356968215159,0.8866086956521739
0.9149863760217984,0.9234907010014306,0.9067586206896551,0.8813675213675214,0.8515254237288135
0.9072463768115941,0.8958904109589042,0.9147474747474745,0.907250608272506,0.8851162790697673
0.9176374077112387,0.9202941176470588,0.9154747474747476,0.9011678832116787,0.8544041450777202
0.9378411405295316,0.9200633914421552,0.9095000000000001,0.9517241379310346,0.8230769230769232
0.8869845722300141,0.9059925093632959,0.8886900958466455,0.9140425531914893,0.8331999999999999
0.9262857142857142,0.9233519553072624,0.9120183486238532,0.8944325481798716,0.8928000000000001
0.9257711442786071,0.8898409331919407,0.8624,0.889203539823009,
0.9147611710323575,0.8899667774086378,0.9170370370370372,0.8860085836909872,0.8843137254901963
0.8549677419354837,0.9129319371727749,0.8905263157894737,0.9079735099337748,0.8683870967741936
0.89203007518797,0.8848414985590779,0.9015472779369628,0.9304683195592286,0.8747967479674796
0.8859478260869564,0.8662240663900416,0.89578231292517,0.9084987277353689,0.7633986928104575
0.894351145038168,0.8574054054054054,0.909913043478261,0.9161818181818183,0.7633986928104575
0.9163636363636364,0.9299810964083176,0.9035294117647057,0.9110280373831775,0.8666666666666667
0.916506717850288,0.9196812749003983,0.9292972972972974,0.891530815109344,0.8894117647058822
0.9306393861892582,0.8865989847715737,0.9029729729729731,0.9357651991614258,0.8709756097560974
0.9382978723404256,0.9039263803680981,0.899972337482711,0.9017011494252873,
0.9124324324324323,0.9082727272727273,0.9144032921810702,0.903796711509716,0.925217391304348
0.9022326674500587,0.9091346153846155,0.9144055944055943,0.9108719851576994,0.8392026578073088
,0.8994619883040936,0.9001826484018266,0.9186842105263157,
0.9105882352941177,0.8953,0.8823469387755102,0.9087308533916849,0.692
0.9059273422562143,0.89390625,0.8790551181102363,0.8971200000000001,0.8867120181405898
0.8885161290322581,0.9154880694143167,0.9180090497737556,0.8961319340329835,0.8867120181405898
0.9027254509018037,0.8876722532588455,0.8727671232876714,0.8726153846153846,
0.9285714285714286,0.9153207547169812,0.9022222222222223,0.8907122507122507,0.8661788617886178
0.9382178217821782,0.8844228432563792,0.9153465346534654,0.9118644067796611,0.8661788617886178
0.8627642276422764,0.9136531365313654,0.9254625550660792,0.8933613445378151,0.8536708860759493
,0.8744813278008299,0.9103886925795053,0.9083937823834196,0.8536708860759493
0.93,0.8932476802284083,0.8896732026143791,0.8983259911894274,0.844835164835165
0.890909090909091,0.8904175824175825,0.9335849056603773,0.8892857142857143,0.844835164835165
0.9653333333333335,0.891284046692607,0.8937599999999999,0.8999323998068567,0.863202846975089
0.9200000000000002,0.8984749455337692,0.9414399999999998,0.8865427509293681,0.863202846975089
