Mail on Sunday (London)
0.872888888888889
0.8250069930069932
0.8248262164846079
0.7819417475728154
0.7724840764331211
0.9029896907216495
0.8082300884955752
0.8308958837772398
0.8251505711318796
0.864401294498382
0.7993775933609959
0.8243005181347149
0.820771208226221
0.839163179916318
0.8300545256270448
0.8676021314387212
0.8615744680851064
0.8743483556638247
0.5998148148148149
0.8744950495049505
0.8968949771689498
0.7818156618156618
0.794828660436137
0.8096666666666666
0.825009416195857
0.8425510204081633
0.8158198614318708
0.8470886075949369
0.830138017565872
0.8876190476190476
0.846580310880829
0.8328094302554028
0.8365289256198347
0.794974358974359
0.8037027027027027
0.805609756097561
0.8452736318407962
0.8618708240534522
0.8463247863247864
0.8384309511015584
0.8289644513137558
0.8270523415977962
0.8423866348448689
0.8364108352144469
0.812603406326034
0.8581927710843376
0.8289444444444445
0.8441338582677166
0.7825733634311512
0.8325
0.8489675516224189
0.821388888888889
0.8416457960644007
0.8520366132723113
0.8373809523809524
0.8197927461139897
0.8486734693877552
0.8474999999999999
0.842306477093207
0.8153828032979976
0.8253291536050156
0.841479538300105
0.8394871794871795
0.8419571865443427
0.837979381443299
0.8683630952380952
0.8346987951807231
0.8679757575757576
0.8378087649402391
0.8437614678899082
0.8074494949494949
0.852490566037736
0.8617153996101365
0.8240624999999999
0.8471717171717172
0.8260975609756098
0.8156420233463035
0.8420902255639098
0.8322666666666668
0.8545882352941176
0.8953548387096772
0.8399638336347197
0.8497826086956523
0.8415023474178405
0.8191940899932842
0.8465068493150684
0.8247058823529413
0.7893482309124767
0.7942028985507247
0.8537692307692308
0.7791397849462366
0.8378661493695442
0.8462474226804125
0.8227272727272728
0.8432115548003398
0.8182899022801303
0.8313333333333334
0.8221125143513203
0.8200000000000001
0.8432528856243443
0.8331347962382445
0.8567781155015197
0.8250261780104714
0.8374351978171897
0.8164741035856574
0.8048
0.8433080424886191
0.8898684210526318
0.8074144286466561
0.8259375000000001
0.8601156069364162
0.83
0.8878260869565221
0.8560000000000001
0.7339743589743589
0.8616528925619834
0.7969230769230771
0.8276129032258063
0.7715667311411993
0.8183838383838383
0.815
0.7911538461538462
0.86600790513834
0.8194970414201184
0.878974358974359
0.8556066411238826
0.8100873362445414
0.8078707782672542
0.8767990074441688
0.8447552447552448
0.8554054054054054
0.840918367346939
0.8802702702702703
0.8425274725274725
0.8401342281879193
0.885217391304348
0.8361643835616439
0.8187486278814489
0.904
0.8488095238095238
0.8250000000000001
0.8364824120603017
0.8097111913357401
0.8746558704453442
0.8830337078651688
0.8484643288996373
0.8579130434782608
0.7971372549019607
0.8420689655172412
0.7883397683397683
0.8190192644483363
0.8004054054054055
0.8210975609756099
0.8186605504587156
0.8394033149171272
0.8557522123893807
0.8536180904522613
0.8913733905579401
0.8114489650249822
0.8467826086956524
0.8690909090909091
0.8401602564102564
0.776701754385965
0.8167379679144386
0.808248888888889
0.8172869955156951
0.8530776794493609
0.8482578397212543
0.8635797665369651
0.8660465116279071
0.8242857142857143
0.8088888888888889
0.8366265060240964
0.8055384615384616
0.8294758478931141
0.8870175438596491
0.8964971751412429
0.7779069767441861
0.8788235294117648
0.8666336633663366
0.5233333333333333
0.8136716417910447
0.8136716417910447
0.8114921223354957
0.8717733990147785
0.8381770833333334
0.7723228995057659
0.8106666666666668
0.8237113402061856
0.7942168674698796
0.8358137390502536
0.7713698630136985
0.9007142857142856
0.8580769230769231
0.8745454545454546
0.7314285714285713
0.8604137931034485
0.8713846153846154
0.9021052631578947
0.9183333333333333
0.9175000000000001
0.8072857142857143
0.8712871287128714
0.6811111111111111
0.9271428571428572
0.8523699421965318
0.8006666666666667
0.87375
0.846986899563319
0.8259345794392524
0.88
0.7881481481481482
0.7408484848484849
0.6822222222222223
0.8563273073263559
0.8194936708860758
0.8182758620689656
0.8261495844875346
0.8346892655367232
0.7292857142857141
0.8262295081967213
0.7742911153119093
0.7380645161290323
0.8231999999999999
0.7678832116788321
0.8197067448680352
0.8410000000000001
0.8133333333333334
0.8202941176470588
0.7705263157894736
0.8034630350194552
0.8577880184331798
0.8600000000000001
0.8712565445026179
0.8299223468507335
0.8298194945848376
0.8195918367346939
0.8792332268370608
0.8503409881697982
0.8250090744101635
0.8376923076923077
0.8145454545454546
0.825625
0.9031578947368422
0.8179245283018868
0.8437894736842102
0.8915824915824916
0.878317757009346
0.8853218884120173
0.8044604316546763
0.7828242074927954
0.8140049751243782
0.8155555555555555
0.8175541401273885
0.8628865979381444
0.8489189189189189
0.8316760404949382
0.8362997658079626
0.87845
0.8627572347266881
0.9028571428571429
0.801875
0.8342821473158551
0.8336283185840709
0.8359241706161137
0.7357894736842107
0.8135221238938054
0.8505263157894737
0.8070192307692309
0.8061224489795918
0.8642384105960267
0.7991713747645951
0.7306040268456376
0.8335206611570247
0.8825570776255709
0.8241806451612903
0.5100000000000001
0.8333333333333338
0.841754756871036
0.8251785714285715
0.8038073394495414
0.7947643979057593
0.7872340425531913
0.9022222222222224
0.8655223880597015
0.8247535211267606
