The Herald (Ireland)
0.8042553191489361
0.7939483394833948
0.7896078431372549
0.8085955056179776
0.7865436241610738
0.8189830508474576
0.8015264797507787
0.8149635036496351
0.8579231863442391
0.8115317559153177
0.7833449477351917
0.8098295454545457
0.7811585365853659
0.8296
0.8077215189873416
0.7998688524590165
0.8653097345132744
0.7854861111111112
0.758118811881188
0.8401287553648069
0.8073399014778326
0.8406042296072508
0.832654028436019
0.8495591647331788
0.8165454545454545
0.8002764976958526
0.7686612021857923
0.8572727272727273
0.8135604770017035
0.8579470198675497
0.7768265682656827
0.8181981981981982
0.802857142857143
0.789230769230769
0.8207531380753139
0.8383418628454453
0.8138461538461537
0.8426062322946177
0.8305555555555556
0.7949433962264152
0.8294594594594596
0.8201895734597157
0.8289626556016598
0.847251461988304
0.8023687752355317
0.7549677419354839
0.8078405315614618
0.8346953405017921
0.8351376146788992
0.7936708860759494
0.7896470588235294
0.8111969111969113
0.8608219178082193
0.8022195704057279
0.81439293598234
0.83224043715847
0.8134099616858238
0.8360898876404496
0.7835374149659864
0.7551666666666667
0.8122558922558922
0.8139890710382512
0.8134773218142549
0.8140939597315437
0.830561797752809
0.8192387543252595
0.8116521739130436
0.8231050228310501
0.8605181347150259
0.7932841328413285
0.7915443037974683
0.8547643979057591
0.8261433447098976
0.8010967741935483
0.7603669724770643
0.8281171548117156
0.8301428571428572
0.7843729903536978
0.8696000000000002
0.7842758620689655
0.8626519337016573
0.8825185185185184
0.8536679536679538
0.7834423076923078
0.7987203791469196
0.7957303370786516
0.8320192307692308
0.8560583941605839
0.8161484098939931
0.8156709956709958
0.8124409448818898
0.8188405797101449
0.8629687500000002
0.85778801843318
0.7387068965517243
0.7885294117647059
0.8535869565217391
0.814829268292683
0.817037037037037
0.806226012793177
0.7805194805194806
0.8505732484076435
0.8022222222222223
0.8244117647058824
0.8092045454545456
0.8080281690140846
0.784008350730689
0.8236627906976746
0.8219875776397516
0.7745977011494252
0.8475776397515526
0.8041530054644809
0.8294557823129253
0.8365686274509805
0.8351111111111111
0.8200000000000001
0.8080572597137015
0.7875647668393783
0.7787804878048781
0.8012903225806451
0.832848484848485
0.8079058823529413
0.8436482084690554
0.841359223300971
0.7801634877384197
0.8134086629001883
0.8531986531986532
0.8190186915887849
0.7804123711340206
0.8194771241830066
0.8147317073170732
0.8229375000000001
0.8036827195467422
0.8467055393586006
0.7894960212201592
0.8097777777777777
0.860897435897436
0.8045599999999999
0.7920855614973262
0.7963948497854078
0.8247210300429184
0.8245908183632734
0.8390074441687345
0.8692631578947366
0.8037554585152838
0.7838333333333334
0.7863247863247863
0.8205555555555556
0.8293103448275864
0.8318823529411765
0.864
0.8094222222222223
0.8493465346534655
0.8043312101910829
0.7973544973544973
0.8133004926108374
0.8444303797468353
0.8255102040816328
0.8224864864864865
0.8260679611650487
0.8167187500000002
0.8382352941176471
0.7895454545454546
0.7925628140703516
0.819201680672269
0.8248016701461377
0.8347234042553192
0.7606042296072507
0.8314285714285715
0.8431952662721895
0.8468571428571429
0.8197969543147208
0.8282722513089006
0.8024124513618678
0.7862275449101797
0.8195501022494889
0.8365439093484419
0.806984126984127
0.8235127478753542
0.8372063492063493
0.8379421221864951
0.8584873949579834
0.8229864253393665
0.8064186046511629
0.7998679867986799
0.823019693654267
0.8443014705882352
0.8318333333333334
0.837205882352941
0.8425957446808513
0.848
0.8221963394342762
0.8423357664233577
0.7509333333333335
0.8292682926829268
0.8145454545454545
0.8227160493827163
0.8216356877323421
0.820875
0.8400000000000002
0.8505507246376811
0.8169741697416973
0.8386819484240688
0.8295412844036699
0.8495019157088124
0.8333171912832928
0.7913351498637601
0.7956521739130434
0.8339795918367345
0.7957058823529413
0.8229074889867842
0.8328232189973614
0.852772277227723
0.8247286821705427
0.8263345195729537
0.855223880597015
0.8059428571428571
0.8676000000000001
0.7963546798029558
0.8350853242320819
0.8180000000000001
0.8304872389791185
0.8197575757575757
0.7670238095238096
0.7856790123456792
0.7930111524163569
0.841846153846154
0.8007500000000001
0.8496410256410257
0.807345132743363
0.819909090909091
0.7989032258064517
0.7949881796690307
0.7931851851851852
0.7546666666666667
0.7992334494773519
0.747874015748031
0.8187545787545787
0.8125
0.8032291666666668
0.8048868778280542
0.8077866666666668
0.784920634920635
0.7913483146067416
0.7836363636363636
0.8161818181818182
0.78
0.7848484848484848
0.7800508905852416
0.8274709976798144
0.8221621621621623
0.7377685950413224
0.7232484076433121
0.8158029978586723
0.8039285714285714
0.8267924528301885
0.793175355450237
0.7704545454545454
0.8438974358974359
0.8509734513274336
0.8302369668246445
0.7895705521472391
0.8355214723926382
0.833536585365854
0.8162472406181015
0.7811622276029055
0.8194535519125683
0.8006844106463877
0.8071898734177216
0.8672162162162163
0.7979824561403509
0.8155578300921188
0.8032124352331605
0.8022784810126582
0.818252427184466
0.7997905759162304
0.8174468085106383
0.8048015122873347
0.8471856287425151
0.7865558194774347
0.8735922330097089
0.8348743718592967
0.7497826086956519
0.808090909090909
0.8318801089918256
0.7819463087248323
0.8424242424242423
0.807672131147541
0.8052791878172589
0.8465996649916249
0.8196212121212121
0.777154811715481
0.8426597131681878
0.7812669683257917
0.8142600896860985
0.8309597523219815
0.8440000000000001
0.8212382739212009
0.834741573033708
0.8140659340659341
0.7742748091603054
0.7856774193548387
0.869307875894988
0.8382535211267607
0.8156767676767677
0.8522000000000002
0.8212643678160918
0.8188439306358382
0.8542433234421365
0.8243657817109146
0.7859846547314577
0.8030496453900708
0.7943881856540085
0.821752808988764
0.8170760233918128
0.8122635135135136
0.7937931034482758
0.7814675052410901
0.8532653061224489
0.8486567164179104
0.860127388535032
0.7631746031746031
0.8340279542566709
0.7943977591036415
0.7916564417177915
0.7735251798561151
0.7901457725947522
0.8387577639751554
0.8009905660377359
0.8504580152671756
0.7851101321585904
0.7884982935153584
0.8289763779527556
0.7867988668555241
0.808831168831169
0.8212313432835822
0.8512217194570134
0.8272357723577236
0.850712643678161
0.817788944723618
0.8505607476635516
0.8252401746724891
0.8109482758620691
0.8253846153846153
0.7974007936507936
0.837907949790795
0.7964748201438848
0.8306666666666667
0.8015551537070524
0.7780180180180182
0.7699999999999998
0.7922458100558658
0.8235838150289019
0.8223437499999999
0.8096517412935323
0.8035573122529645
0.8185026737967914
0.8367336683417086
0.7993421052631579
0.8028571428571428
0.8189830508474577
0.8430115830115832
0.7855072463768115
0.8032897196261682
0.7792546583850932
0.7971486761710794
0.8236795252225521
0.8350171821305842
0.7999584199584199
0.8116996047430829
0.8114285714285715
0.7775745526838966
0.8740983606557375
0.7839747634069401
0.7992523364485983
0.8039896373056996
0.8144701986754966
0.8288721804511279
0.79415
0.857
0.8234883720930233
0.8253154875717017
0.8059776536312848
0.8587096774193549
0.8309148264984226
0.8140106951871657
0.8528205128205129
0.8099090909090909
0.8143352601156069
0.845029702970297
0.8494779116465864
0.7981962864721486
0.8004597701149424
0.8266382070437567
0.7377156177156177
0.789595015576324
0.8356983240223463
0.7892075471698112
0.8339130434782608
0.8386577181208054
0.8189380530973452
0.8207969639468691
0.8387763713080169
0.7897033158813264
0.7911063829787235
0.8176130198915009
0.7509090909090909
0.8130516431924883
0.8435164835164837
0.8294972067039107
0.8059162303664922
0.7737113402061857
0.7509747292418771
0.8428482972136223
0.8026063829787234
0.8331451612903226
0.8287111111111113
0.8186229508196722
0.8142857142857143
0.8476608187134502
0.812520325203252
0.7497122302158274
0.8424242424242425
0.8394979079497907
0.8482085561497327
0.7988888888888889
0.8650485436893204
0.7867088607594938
0.8179960707269156
0.7850152905198778
0.8435869565217391
0.828288770053476
0.79172
0.82048
0.8743362831858408
0.8624
0.815177304964539
0.8411620795107033
0.774515050167224
0.7941743119266055
0.8654878048780488
0.8228571428571428
0.8204188481675394
0.8408281573498966
0.8197402597402597
0.801597444089457
0.8096918767507003
0.8452040816326531
0.8331661442006271
0.8155121951219513
0.8068807339449542
0.7819256017505472
0.8318820861678005
0.799685393258427
0.822555720653789
0.8243055555555556
0.8145161290322581
0.82
0.8227135678391961
0.7914716981132076
0.793006396588486
0.818682634730539
0.8182258064516129
0.8031858407079647
0.8320158102766798
0.8183302411873841
0.8459546925566342
0.814626168224299
0.8157020057306589
0.7858181818181819
0.8359459459459462
0.7887681159420289
0.8349890109890111
0.8517318435754189
0.8550476190476191
0.8360169491525424
0.8266554054054054
0.7543052391799544
0.7806060606060606
0.7810869565217391
0.8250220264317181
0.7739920948616601
0.8156378600823044
0.8122644628099175
0.8382702702702705
0.8096470588235296
0.8305263157894738
0.8237542662116042
0.7666386554621849
0.8054263565891473
0.7773553719008265
0.7931404958677685
0.8511538461538463
0.8029508196721311
0.8277178423236515
0.8349853372434018
0.8044083526682134
0.8204727272727272
0.8219047619047619
0.877939393939394
